resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_watts,kilojoules,device_watts
2,Evening Swim,3125.0,5553,6484,0.0,Swim,Swim,8809629087,2023-03-31T17:59:34Z,2023-03-31T19:59:34Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.563,2.778,True,141.0,182.0,False,True,,,9453771627.0,9453771627,garmin_ping_266996774925,False,0,0,False,43791935,1,a8809629087,,2,,,,,
2,Evening Run,5093.2,1731,1731,50.0,Run,Run,8798702334,2023-03-29T17:11:49Z,2023-03-29T19:11:49Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71824116446078, 9.463803609833121]","[48.71847929432988, 9.463899414986372]",2.942,5.7,True,152.8,168.0,False,True,357.2,306.6,9442287773.0,9442287773,garmin_ping_266672479104,False,0,0,False,43791935,1,a8798702334,mmjhHokwx@iCHc@EYD}@C{@?g@Lq@Cq@La@Gk@AkAI{@QO@wAOs@Qk@Ya@]m@u@kAgAiA}@a@Se@Cm@KUL]f@MZYXk@Bg@EKE]Em@?c@Iq@Qe@Gk@Ke@A_@Kk@Ba@Pu@Lq@Me@UUWa@Uc@[u@w@MKKBYMw@Fi@Ne@Ve@d@]d@YPQBc@L_@?e@Ga@Da@Nk@f@c@HMHg@Eo@Yw@Sy@g@c@KmAe@u@Og@G]Bg@HWV{Ad@[Ec@Qi@a@_@a@w@iA[]a@?K\@f@Cl@SZkAr@g@V_@@QDiAv@a@Po@P[@c@O[I{Au@QE]Uc@MA?LIVGf@@j@Jn@\h@Nh@E`@[\KZYf@Kf@Gh@OdAIj@SHGTg@ReARU`@Bl@pAJ@XPRXj@Z\FfAGZS|@WPCjABh@Fl@Tj@NvB\f@LdATb@@hASd@QHEb@e@|@U~@KhAcAj@Sj@Ib@F\CpA\^TRVXd@jAh@bARb@@ZGb@?f@BzBb@b@Dr@PfAJVA\Bb@QZe@b@c@ZIx@Ln@RhA`A`@f@p@r@`@h@^^z@f@RDr@HbBLp@DPAd@Dj@@z@Ad@IlAG|@BlAE`C?,2,,77.9,,,
2,Evening Swim,3275.0,5167,5171,0.0,Swim,Swim,8793576664,2023-03-28T18:04:26Z,2023-03-28T20:04:26Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.634,2.084,True,138.9,180.0,False,True,,,9436882220.0,9436882220,garmin_ping_266528012518,False,0,0,False,43791935,1,a8793576664,,2,,,,,
2,Evening Swim,2125.0,4608,4617,0.0,Swim,Swim,8770959989,2023-03-24T19:06:57Z,2023-03-24T20:06:57Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.461,2.274,True,128.9,184.0,False,True,,,9412974614.0,9412974614,garmin_ping_265887100988,False,0,0,False,43791935,1,a8770959989,,2,,,,,
2,Afternoon Ride,14014.3,2026,2113,111.0,Ride,Ride,8764199082,2023-03-23T14:34:09Z,2023-03-23T15:34:09Z,(GMT+01:00) Europe/Berlin,3600.0,,,,5,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.73827885836363, 9.315919261425734]","[48.71763741597533, 9.465195257216692]",6.917,10.841,True,146.9,178.0,False,True,304.4,241.4,9405867972.0,9405867972,garmin_ping_265700600382,False,3,0,False,43791935,1,a8764199082,ednhHs{zw@H{@DUHUR_Bb@oBNiAv@kEVgARu@To@N_Af@kBn@iBh@qAxA}BjCuE|@gBl@yAbB}CTk@t@yApBsDdAeBpCiFbAeBvDcFzAcCFE`DiEn@u@b@y@H]Du@Ec@_AuDi@eCGc@Ci@Bk@Dc@~BiHNm@NoAh@wC\]Pc@t@mDp@aC|AgG`@iADc@BeCNuHd@yH@i@Ci@?c@La@N]Hi@p@gIOYI_@Eg@ByBNgEHgEFaBAwC@{AAeAB}ABk@f@cFLsCT{LLm@TiDD}BAm@HsAAa@M}AAe@FsCEcAUqBI}AM{C?o@HoCjAoM\oUBOFIVBd@NZPLOHk@HiCHcAZgCn@cDZaAz@}Bv@iBrAaCdA}A`AoB`A_FLy@FwAAqCBa@@m@HKb@{B^}@p@cC~@sDRYJa@@k@Fa@jBiJBQAe@\iBXuBFaANuFTaDJaAhAyG\yCJ{CKaCa@sEI_B_@oFGsG@yCDsCGkE?kDZsHBkAAiH@s@RoBZgCv@kFrAyH`@yAzAwDrBcG~@yBRURGbAa@rAw@rAq@L?HHLf@n@fGHVNFv@q@^OR@LRFZ^nCH^NPRC\a@zDyDLE\DJA`@YTUrBaBx@u@zCwBl@q@r@kAnBgChDuFt@kB`@_BDe@@u@|AgGr@eDHsBKsAF_@\YlA_EfAcC~@aBn@sApAuFjAqEToBZ{DRyA`@eBnBmG@eABUPu@l@}DTeB^sGBkECmB]mFo@cFi@yBa@oBWsCW_HMc@IOgAq@SQM[Ms@I{BBiBJmB@k@I{B@cALa@ZE\DJGDOBk@AcAEm@UyA@iAIq@m@mCaA_Di@uAgAmBa@sBIUcB_DmAmCuCeIGGIAUJOAo@k@_@Iq@_@}Ak@{@k@}A_BoA}AkAuAG_@t@cHL_C?}BI}BCa@GKIGkAc@mAm@o@QGIMuC?}@CQEKSIaAP_@RMG]gBM{B?ODMLQDU?y@C_@_@_BiBkDk@oAEe@?gAISECW?a@Fe@LSHYFm@b@,2,,,210.2,425.9,False
2,Afternoon Ride,36551.0,6354,6557,651.6,Ride,Ride,8735983583,2023-03-18T14:13:49Z,2023-03-18T15:13:49Z,(GMT+01:00) Europe/Berlin,3600.0,,,,13,1,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71760196052492, 9.465108253061771]","[48.71758217923343, 9.465131387114525]",5.752,19.966,False,,,False,False,478.2,238.4,9376237017.0,9376237017,80d312f1-9c3c-446f-bec4-ec767c54be6f-activity.fit,False,1,0,False,43791935,1,a8735983583,crihHgtwx@nBs@hA@PfC`DlGLfDWz@BlAhAvFpBOOfN[xDdB|@UbBNrF}A`B}A|G@z@^\nD]bAVlCpDz@zFMp@gEjFcAhEyAhUdAvEKnEeAbBApAeClCeB`E{BjDo@|E\~CaBlEyDhCwA~AdGdPBv@}DtECzAoC|@{HvFgHxG}CzB_@@Ku@G~@{HrXmAfCqAzAuK~IkHzEcHbDwS`MeClBaJtJgHvEZpDQzBKpb@Qv@mBbB]tAwApAyFzDeEdBi@jCmNoEi@XmEbYy@|SaAdFqAdBqCxB}OpHJ~A[`A_Wrg@w@|@{DzJNv@vErCJd@}H|RcEjFaCvEiAjAsDpBaAvA{@PgBC{D_AsCXeB}Bm@?s@fAuBt@gFjD{SlFgLhDoGwAiUiOyEy@uCPwBt@oHlLi@~Bi@vF?`GY|@q@PoCqAm@eBIqA\gNlBqRMa@y@z@eFfMyD`FuAdEeBtCqCnDiDzA{AxEkBdCqCr@{DhDWM]aDWYcFbCuB^aCmAeAjCcAz@uQyAQyA]YuBxC_Ah@iGaCuBsAmL{TiHgLk@{ENaGt@_FfAgA{@_DeBuDo@qCmBeO@qFaAuBa@iFeAoBsM_Fe@k@Dg@nDmFlCmHgAoCyFsHr@gF~@oBpByA|DyF|@qDTaCxAiDvCmEx@k@rGeCxECjGqCnCuCtDqGzGkHbA_DVcFnAwAiAwFyDcLgAwFGsAH]VFlBpCd@G@_Aw@wFDyHIsCXFj@~B~@f@xCPp@e@\gAKsAiAB]e@HgDWmFUmAeAmBH]|@c@J_AoBaDIu@pCiCdHgP|BaHdB}I`A{OWiWWgEgB_RqDmM]_DBqA`@iAl@o@vE@hAm@pFoKb@yCAmKrCaZNyD`@i@ZeJj@iCfCcCv@qCpBgEx@k@jJcM`FwIXqAxEoJfAAbUxLlIbGpNnNlC`BlFb@|RwBfBn@h@n@XdARDjAqCn@WhKxJdFRjIlFx@uGR{DCyCs@gD}BaI?_AhAiHw@gIcBeLiC]sBaAiBl@wByAo@eAFyFhAcCLgBuAyGeA{G}@iDCw@Te@dAbA~APrAlBfBWxA`Cd@Mv@kDZKbHbHpFvDfFzFx@d@`NrGpIv@fMnDrEe@~E\jEuGtBeAjOlDbGYxCgBlBSrAFtEjBfIwBn@o@XcBb@W^RbAfBpAx@nGo@jKbC|De@tDgCpBWfF|CbEMfKrAhAcB?g@kCYaGcFrC_FTuFn@i@d@fAHvBrAlBLx@n@hAlM|@hInExCb@zDa@Vj@xAx@|BM,2,10.0,,173.8,1104.2,False
2,Evening Swim,950.0,2967,2967,0.0,Swim,Swim,8731219461,2023-03-17T19:06:41Z,2023-03-17T20:06:41Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.32,1.668,True,140.7,178.0,False,True,,,9371207307.0,9371207307,garmin_ping_264821533243,False,0,0,False,43791935,1,a8731219461,,2,,,,,
2,Evening Swim,2300.0,5311,5857,0.0,Swim,Swim,8715983215,2023-03-14T19:04:40Z,2023-03-14T20:04:40Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.433,2.084,True,133.0,178.0,False,True,,,9355144222.0,9355144222,garmin_ping_264403085805,False,0,0,False,43791935,1,a8715983215,,2,,,,,
2,Evening Workout,0.0,5545,5545,0.0,Workout,Workout,8709410945,2023-03-13T18:55:26Z,2023-03-13T19:55:26Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,105.8,138.0,False,True,178.4,136.8,9348112034.0,9348112034,garmin_ping_264226120981,False,0,0,False,43791935,1,a8709410945,,2,,,,,
2,Evening Swim,3075.0,5424,5704,0.0,Swim,Swim,8704274059,2023-03-12T17:00:52Z,2023-03-12T18:00:52Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.567,2.778,True,134.6,170.0,False,True,,,9342694294.0,9342694294,garmin_ping_264059496974,False,0,0,False,43791935,1,a8704274059,,2,,,,,
2,Evening Swim,2600.0,5086,5123,0.0,Swim,Swim,8677416510,2023-03-07T19:04:23Z,2023-03-07T20:04:23Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.511,3.126,True,141.4,179.0,False,True,,,9314550640.0,9314550640,garmin_ping_263320519310,False,0,0,False,43791935,1,a8677416510,,2,,,,,
2,Morning Alpine Ski,25193.1,3376,12834,0.0,AlpineSki,AlpineSki,8665782590,2023-03-05T07:46:52Z,2023-03-05T08:46:52Z,(GMT+01:00) Europe/Vienna,3600.0,,,,6,0,0,1,0,False,False,False,False,everyone,False,,"[47.130214255303144, 10.17203327268362]","[47.09784569218755, 10.265927603468299]",7.462,19.436,True,95.3,128.0,False,True,2568.8,1215.2,9302314193.0,9302314193,garmin_ping_262969268630,False,3,0,False,43791935,1,a8665782590,snt~Gmib}@mDgKy@}Dw@eBgBu@cCEs@lCa@bEi@^u@uAqBoGwB}DaBcAqECMK@c@f@UlDf@rlBte@Rj@z@l@bBZvDxB`EgDdACfAs@lAyC^aDd@_BfBgDjDcEbBmC]jA{`@hv@KnBLHPvB\V^YTeAj@_GAeAiA_H_C}I[o@uAk@iEi@_BiEiB_C}@Aq@n@uDXmAf@YrBCvFq@jIHnIo@p@iCt@sB{@_Ay@}@sAw@sC_@k@{Dk@_B}BgB{Ae@PaAtAsAxCk@Is@iBy@i@{AcDkAiAs@oA}AcIyCaIqBwJuECuAfEYvC_@Pa@[kCkI{CoEyAk@_DEa@PFr@ci@wrCmDcUq@_B}@wENaCzB}IlAmDnBmCvAi@vBeB`CyDfB{FfBq@rFLjCWrHoB\Ld@tAF|BMa@ejAai@_DR{FMgAb@Kz@^dBv@`BHlO~@dGrApCxAnBlE~Cx@jArBdHIvB\jClBvD`DnE^~AD\MZx@`Fd@hFXfPbAvS|ArNC|E`@fIdCpQfDlIjAvAjAPfA|Dv@fEhAjJLbE~@tH|AjGj@lAxB|BdHvJh@EbAoBJ}@E{@me@ktCoB_LeAqDkAqG|CiMzA{DnAaB~BmAfB_BhCyEn@yCv@cAhA]rEPbDY~HoBp@b@^|AOb@HMHGaBGs|A}s@|Ay@tB\rAIf@w@d@aCj@s@n@aBnKcHpE}ArC]lBLfA~@pGfK\|BpAvC\~CBbBOnBJzBp@bE`CvHvCzB|CxAb@An@q@dAyBpCyJdB{DGaAZ]l@eHzB}Mt@gNAsSX_HCeI[cFZwCHeF`@aD?aDz@sFl@iAxBkBfDqFFkCnA_C|DaDf@}AbAyAd@GPX?TYNkuAiTb@eD`EkPGeCr@kJ\e@t@oD|AcFbAIc@AuNdu@pAsAr@{DjDaJzBqDxAaGnC}Gp@PfEhFxAtDbDpLvAc@dCwDnAgAn@DJ`Al@h@Jm@|@K`@c@zBy@jIe@rBsA|CAbBk@`@eAhAeJP_CMk@iH^kAwAwAAi@iBhCuCrCqFVCl@kBJgAtCkKbBeDtBdA`CiAt@@~EvF~Al@^?tA}AfAg@`ADhFvAlA{@zAwC~HBvsBiXlPmB~@NjAkAgAhC_@fFk@e@aAoB{^c_AmAtAnDnKjFdKdIlK`@jArAjBR`A`@j@ElA|Fv@lB[TTZfCSGA\Ii@HPf@oCn@kAvBWtMrJxD`B,2,,,,,
2,Afternoon Nordic Ski,12276.6,7203,11881,621.0,NordicSki,NordicSki,8659233700,2023-03-04T12:28:42Z,2023-03-04T13:28:42Z,(GMT+01:00) Europe/Vienna,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[47.10975268855691, 9.985138708725572]","[47.12851616553962, 10.056338114663959]",1.704,13.794,True,131.7,160.0,False,True,2073.8,1000.4,9294940111.0,9294940111,garmin_ping_262802055807,False,0,0,False,43791935,1,a8659233700,map~Gko}{@LYZoDJAx@aEL}CTgBBgALm@?e@Z{ADo@N{EJy@MmG?eA~@gD\mBNkA@q@Tu@NeBDSRY?Id@MDUl@YCq@b@q@VqAG{ADa@DBEKFi@JY?Uf@_@Ag@j@e@b@JTVLe@?e@l@g@V_@BUIUPy@Es@Hk@GO@o@R?`@\\BVTTa@AUL]OYAU\q@D}@Li@a@y@@WPk@HEGGDWBDHKB_@Aq@QMNMAi@DMd@UIMHIAOHSEi@Z[@MGMNEGEHMAMNKQOA{@M_@WSEYRe@AMH_@Ek@HYGQ?YJWViBNOOcA\q@B]Gq@Ps@Da@M}@Nk@OgABkAHmAFMNw@LoAl@_CD}A^kBJiDLw@LW@_@Tm@PuCEeAYg@c@}CFw@XgA@WSgAFmA]qANs@G[D_@GMFoBZs@L?B]x@Yl@y@ZgDTMPw@HgBZu@TcC`AqA@oBrAg@NOv@b@VGB_@Mm@|A}@j@uA\i@ToA|Ew@RKF]JM{IvB_@bA_@j@w@CoAd@gA}@o@yAiAuASMOLICm@_E]aAw@s@Mk@GAGRKvAYz@_Ay@HiAAyEUaAa@Gg@gCCw@Ji@C[KOu@MQQ_@sA{@[]UGQ?m@p@{BTuCC]USg@DWScAaDi@g@}@g@a@oBgAsBaBeFGs@e@gBAm@Lc@CkBOa@Ck@aAGS_@AYOQLyAGgERqHAyBo@cD}BgF}@uDc@sAm@qAoBoBK]MwDKkAk@qCIiA?gAOqA}@mCo@u@}@Uk@]eANAb@y@\a@Ci@e@g@s@aBiAs@WqBkBa@eA]gDLuB?mDJuBWk@g@U]`@gAhDUNa@WQ]e@_BSU[s@m@b@eA?_@NaAnAqAtCqAzAUb@{@|BW|BOp@SbCM\QBSOUq@m@sCa@uCMYBeAa@_E?wBHsDGWQGs@`@[f@s@jBo@bA]ZEKXgBJgBGeBFmBU?yAfC_AbCeA|Ec@lCDFC`A_@Ks@\UAYz@w@xCa@tCQnEEjFJjEKx@oA{@Sg@QyAa@cGUsAc@cBCyBWkBIsBUoAIOM@Ip@@xB]nE?`F\pD@`CaAdFy@pIq@|DU|CEzBQVKBWOUi@[kBS}C[gBqBoG}AoPMq@Wm@Ky@@wAHwARoAFoBq@mFLyCOAOV,2,,,,,
2,Morning Nordic Ski,10776.5,10175,13096,694.0,NordicSki,NordicSki,8659230329,2023-03-04T07:38:17Z,2023-03-04T08:38:17Z,(GMT+01:00) Europe/Vienna,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[47.127754501998425, 10.056336773559451]","[47.107896683737636, 9.98309075832367]",1.059,6.532,True,121.5,160.0,False,True,1506.0,1022.6,9294932832.0,9294932832,garmin_ping_262801947941,False,0,0,False,43791935,1,a8659230329,}ps~Gqij|@L`@CXJLGz@NpAXn@AVLl@EP^jBZj@KNP^A`@JNHp@LPHf@Xf@XnBTn@FhBn@hDXRPEJsENm@?e@^yAVoET_@Eq@d@}B?sAJIBKAc@J[^UBc@GUFSQe@HUMo@DeAOe@Ce@DUKeAFiBGiBVmBHsAHyBN?Pr@j@~G?lAN|@\ZR|@BlAVhAJbCThBZl@n@FRaBIaDLwAMoAV_CEy@ZaDb@}ACe@^gAXc@dBuAZ_BHaBNWbAgEf@eACFb@WXy@D@IxAFfAw@|DFx@e@dM@jDMhFFxAt@pD?rAJ^MhADn@GbBDpALt@?j@Hj@Q`CD`Cz@|C?dBJx@Tx@LjAGtADp@ObAFjB_@fBI~AHxD\bAd@Nb@h@BXNJJb@Xb@Db@`@t@@^XRr@`CTx@Ar@N\C~ARnBHZJJp@g@t@K^P`@`@h@p@VfAAnAN~@Pl@ZRCz@QfAT|BCfBPh@KpAV\@XDARbCSjAJnAG|DHjAPXRfAEvATjCJb@Ap@j@nA^\LZVnALP?XZl@\TX^Lf@`@XJh@AROXK`AEAAb@a@zBw@pAIr@?ZD@GZ?z@^nAEFHt@`@vACpAZr@VRARLRD`@C~@Pl@\f@j@HJUAQZEb@H^MZVF~@Nf@@bBHl@n@tBLLEzA\RNb@?\c@r@Sd@IbBHRE?HG?rBJz@^tADhAPt@Er@DtALlAP^?^Xn@TXN@T^N^BxAVb@EPVRDX`@@T`@\pCP^Wr@P@Lb@j@r@BZRPTd@HfAXb@BXTND\l@f@LV@Xd@d@Lh@AZZjANBFd@`@X@RPPb@fAPhALFE?D@HdBOlCR~AG`Ce@pC?lBMt@OKL@GGQyAYqFo@qAeAi@g@q@]iA_@}DK_@q@y@k@cAG@C\F~@EXSEc@o@FzAOzAP~@ORAPOJOh@DF@lBVr@F?Xd@`@`BDp@Pt@P\pA|@PXB~@Pd@I`BFtAS~@Dn@b@j@Tp@At@JbB\zAGx@N`DDl@FD?bADVi@nDHfACdBI\IzABTUbALx@Gl@h@dCMvDItAe@|@JjCUbAP~@EnANlB?j@G|@HXGLRlA?d@JPEZrAlAp@xALCDTPV?PDAl@fAt@l@Vj@F^j@`Ah@JZn@,2,,,,,
2,Afternoon Ride,13548.0,2214,2214,200.0,Ride,Ride,8653328108,2023-03-03T15:22:42Z,2023-03-03T16:22:42Z,(GMT+01:00) Europe/Berlin,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71751604601741, 9.465177571401]","[48.71764319948852, 9.465186540037394]",6.119,12.754,True,140.3,169.0,False,True,377.8,265.4,9288719699.0,9288719699,garmin_ping_262651917866,False,0,0,False,43791935,1,a8653328108,sqihHstwx@h@[x@S`ACJFFJBb@?j@RAhFsDhAi@~@[dAMxEH`@EFW?{IDqFBw@HuGAmCBc@FKJCdBb@~@JHEDI|@aJCk@F_@L[H]V_D?yBGkAKw@iBcISuBi@iCMcAAaBKeAk@gC_AwDgAuDkAsE]}AoBeH[_B{AkFUo@eAeEw@uCk@aCg@sC[{Bi@qGIkBSoAAg@ByB?_CGaHMwAKa@e@{@Me@AUB{@f@aBBk@EsAKc@Um@Im@QeJEw@Ow@q@uBOk@{BsLEqB?_KE]GKo@g@GIE]X}C^aDb@wC\mBLc@p@kAd@uAXuBNkC@gDE_CCSeA{E[aEG_D?oHGgDB{@Cw@FMPQNENMJ[?OAOe@uAOaAOwA?OD]NSn@c@d@MLFTh@RB`@EhCC^QXSV[jAsBb@g@h@Wd@Ch@JVLVVRr@^x@z@nCNj@X~AJpA?zAHnDNrBfBzKPdBHnAH`CEvCA`F?jBBp@JtAPrAl@tBr@pAh@j@d@\d@VdAv@vAxB`A|@RT`@t@|BtCl@l@LFF?d@[dAQTDVNHNBTAl@IxA?bBGxBDRJLPDjAJnBp@lBh@ZTjA`BJVFn@F|AKfA[vBEz@@v@VjFSfCCv@@dDBz@HZP`@TV`@TjE^RPj@zALJP@~BcAfEwA~D_Av@_@JMf@[lBu@`@W\OF?LFBHD^@nAKpCAhDWtA@XARQ`AQr@EZUhAAr@G~@{@rDAnAGf@Dn@Eb@F~A?|@Gx@Fh@Kn@?^EHYOOBSPO\UfBm@tDQvB@dEGjEWxDQXEBGAOKg@{AYi@w@aAi@c@uA}@u@k@gA{Aa@]c@YaAYc@DiAn@q@j@q@t@_@h@s@fB]p@_@f@e@ZkB|@M^[~DQ~AcA|Eq@vC_@bDMfBKfE@fAH~A?`@Gt@WfBIJgA[c@CUH{@p@u@^a@DOPEJOxAOl@OZ[Ta@@iBe@G?a@PMLYb@GBECAIGe@QDId@B\HXXfBH`BAJOLEEGm@Ss@Ye@[SiC@WJ[f@Kb@{@xFENSXUNyAd@a@^g@JEPPxA?PEd@g@tACL?NLbAAb@i@|BCnBEVMh@aAbCG\ITG?Sa@IF_@bAOh@Kn@UzCOvEMlCHrAC^OpAs@rBQx@UTgBJm@TYR,2,,,183.9,407.1,False
2,Evening Swim,2900.0,5046,5140,0.0,Swim,Swim,8638311581,2023-02-28T19:07:20Z,2023-02-28T20:07:20Z,(GMT+01:00) Atlantic/Jan_Mayen,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.575,1.924,True,136.9,176.0,False,True,,,9273044515.0,9273044515,garmin_ping_262226312017,False,0,0,False,43791935,1,a8638311581,,2,,,,,
2,Evening Workout,0.0,6174,6174,0.0,Workout,Workout,8632644297,2023-02-27T18:35:26Z,2023-02-27T19:35:26Z,(GMT+01:00) Arctic/Longyearbyen,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,112.7,158.0,False,True,222.6,215.4,9267098855.0,9267098855,garmin_ping_262069728345,False,0,0,False,43791935,1,a8632644297,,2,,,,,
2,Afternoon Swim,2825.0,5441,5492,0.0,Swim,Swim,8627426766,2023-02-26T16:59:56Z,2023-02-26T17:59:56Z,(GMT+01:00) Europe/Vatican,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.519,1.924,True,142.2,179.0,False,True,,,9261604809.0,9261604809,garmin_ping_261903643561,False,0,0,False,43791935,1,a8627426766,,2,,,,,
2,Evening Swim,2950.0,4499,4654,0.0,Swim,Swim,8616938844,2023-02-24T19:15:56Z,2023-02-24T20:15:56Z,(GMT+01:00) Atlantic/Jan_Mayen,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.656,2.084,True,144.5,182.0,False,True,,,9250496172.0,9250496172,garmin_ping_261636792671,False,0,0,False,43791935,1,a8616938844,,2,,,,,
2,Evening Swim,3025.0,4752,4933,0.0,Swim,Swim,8600604082,2023-02-21T19:06:25Z,2023-02-21T20:06:25Z,(GMT+01:00) Poland,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.637,1.786,True,146.6,193.0,False,True,,,9233305721.0,9233305721,garmin_ping_261159314646,False,0,0,False,43791935,1,a8600604082,,2,,,,,
2,Afternoon Ride,22984.9,3678,3837,305.0,Ride,Ride,8598553375,2023-02-21T13:46:24Z,2023-02-21T14:46:24Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.717455780133605, 9.465077323839068]","[48.7176167126745, 9.465079167857766]",6.249,16.682,True,147.9,176.0,False,True,480.4,273.6,9231147936.0,9231147936,garmin_ping_261116522930,False,0,0,False,43791935,1,a8598553375,upihH{swx@dAc@~AUv@aDX{COoA@aAd@iLJ_An@sBLWn@[nAaDB_@IkALy@`@sAI{Bh@sBBe@QkABY~AEnBmBd@wA?c@f@qDf@m@rCOZNV^h@dBNFLQMiBi@cDCqBk@eD]kE}Ii]_EsNgEyQy@}G_@iGScADiCG{KKsB_AuBCu@NgACUwA[kBqAe@K{Cr@yCBgDo@_Bh@oCxAcE~@yIhAmAn@eBd@SVaA`@gEn@q@`@KR{@^_LnCeC\iErA{CrBc@JuCAuB`Ae@`@_AO}EiCeAkA}D}@mAg@yC}BuCOiAH}D_@Ia@HQpBuA`Cg@pBw@tB_GFk@Ea@O@m@xAkArAq@^_BS}Bq@i@oAm@sCo@sFg@}CWA]b@q@La@Og@s@Q_BUyEUsAOSa@C{@PaAl@o@UkAyAUk@L]i@w@gAo@gCoCoBuCkBuDwCgDiA}C_A_ACYDSZLxElDpBr@bBfAr@DbHk@lBeAbAKz@]|A_A\]Xs@VwB}@iAiAqEoKmMkE_Iq@gBw@eFL}EOqE@eCQmCa@kCE}AF{@v@{DvAuEjAwB@e@bA{@t@_B`B_EtCwENe@@s@q@oCRcAxGgDhD}@x@e@tCmDzCuBbA}C~@qBl@}BjBcDtAgD|BqCR?fDeCtKuKhBqAf@w@pEuKpC{DXuAh@gIxB}MpA{NDoBm@mBAm@Pe@b@Kr@Rx@xDVf@`@VZcAPqJ{@eNBsBPgA`@y@r@Yt@D`A~@z@rDhAzJ^h@NBRSRq@AwAJiAvA}E`A{H`AgF~@aHZaArCqDPRHh@F~FArEU~H@pBLzCQ|ERzC|A~JE|KDNVNbGLJHH\KfJW|g@D~Hl@~]A`AWfDnAjXhAbE`CfMzAlDrDlF^dDh@~@f@|BR|JAjEFjEHvBbAnHJ~BAdE[dE[~AgAzBSv@mAfIc@bFBb@t@p@Jh@@jIJpDlEnRVfLJf@\n@Fh@?jBe@xAKdAPdAj@fAJj@LlD@zMTvAv@bKh@jD|AzG|B`JhDtLC`@YBoBo@q@CgAi@cCSwBJmA\JhCr@bDVd@bB|Ad@p@d@|@XdA^lDXrJf@nEKpDLf@nAxBRn@z@lF@`@Sd@}@^LhBEb@e@zAF|Bk@rCC`BqAlDq@^_@r@_@zAe@`IMpEJ|AKvAoAtE}BPeAh@,2,,,185.9,683.7,False
2,Evening Swim,3400.0,5437,5457,0.0,Swim,Swim,8561920327,2023-02-14T19:02:14Z,2023-02-14T20:02:14Z,(GMT+01:00) Poland,3600.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.625,2.5,True,136.1,179.0,False,True,,,9191377077.0,9191377077,garmin_ping_260091759522,False,0,0,False,43791935,1,a8561920327,,2,,,,,
2,Evening Workout,0.0,6530,6530,0.0,Workout,Workout,8556160037,2023-02-13T18:37:32Z,2023-02-13T19:37:32Z,(GMT+01:00) Poland,3600.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,120.4,178.0,False,True,254.8,246.6,9184996272.0,9184996272,garmin_ping_259936830278,False,0,0,False,43791935,1,a8556160037,,2,,,,,
